272020	Business/Accounting/Firms/Accountants/North_America/United_States/Alabama	16	 		
272016	Business/Accounting/Firms/Accountants/North_America/United_States/Alaska	3	 		
272000	Business/Accounting/Firms/Accountants/North_America/United_States/Arizona	11	 		
272033	Business/Accounting/Firms/Accountants/North_America/United_States/Arkansas	1	 		
271995	Business/Accounting/Firms/Accountants/North_America/United_States/California	109	For sites for Certified Public Accounting firms whose offices are located exclusively in this state.   		
271999	Business/Accounting/Firms/Accountants/North_America/United_States/Colorado	17	 		
272027	Business/Accounting/Firms/Accountants/North_America/United_States/Connecticut	26	 		
272012	Business/Accounting/Firms/Accountants/North_America/United_States/Delaware	4	 		
272023	Business/Accounting/Firms/Accountants/North_America/United_States/Florida	4	 		
272004	Business/Accounting/Firms/Accountants/North_America/United_States/Georgia	27	For sites for Certified Public Accounting firms whose offices are located exclusively in the state of Georgia.   		
272018	Business/Accounting/Firms/Accountants/North_America/United_States/Hawaii	3	 		
271988	Business/Accounting/Firms/Accountants/North_America/United_States/Idaho	4	 		
272001	Business/Accounting/Firms/Accountants/North_America/United_States/Illinois	47	 		
272030	Business/Accounting/Firms/Accountants/North_America/United_States/Indiana	5	 		
272022	Business/Accounting/Firms/Accountants/North_America/United_States/Iowa	6	 		
271986	Business/Accounting/Firms/Accountants/North_America/United_States/Kansas	7	 		
272029	Business/Accounting/Firms/Accountants/North_America/United_States/Kentucky	7	 		
271987	Business/Accounting/Firms/Accountants/North_America/United_States/Louisiana	5	 		
272005	Business/Accounting/Firms/Accountants/North_America/United_States/Maine	6	 		
272028	Business/Accounting/Firms/Accountants/North_America/United_States/Maryland	18	 		
272019	Business/Accounting/Firms/Accountants/North_America/United_States/Massachusetts	23	 		
272021	Business/Accounting/Firms/Accountants/North_America/United_States/Michigan	26	 		
272010	Business/Accounting/Firms/Accountants/North_America/United_States/Minnesota	10	 		
272008	Business/Accounting/Firms/Accountants/North_America/United_States/Mississippi	3	 		
271984	Business/Accounting/Firms/Accountants/North_America/United_States/Missouri	10	 		
272025	Business/Accounting/Firms/Accountants/North_America/United_States/Montana	2	 		
272003	Business/Accounting/Firms/Accountants/North_America/United_States/Nebraska	8	 		
272014	Business/Accounting/Firms/Accountants/North_America/United_States/Nevada	2	 		
271992	Business/Accounting/Firms/Accountants/North_America/United_States/New_Hampshire	13	 		
272002	Business/Accounting/Firms/Accountants/North_America/United_States/New_Jersey	39	 		
271991	Business/Accounting/Firms/Accountants/North_America/United_States/New_Mexico	0	 		
271989	Business/Accounting/Firms/Accountants/North_America/United_States/New_York	67	For sites of Certified Public Accounting firms whose offices are located exclusively in the state of New York.   		
271993	Business/Accounting/Firms/Accountants/North_America/United_States/North_Carolina	21	 		
272011	Business/Accounting/Firms/Accountants/North_America/United_States/North_Dakota	1	For sites for Certified Public Accounting firms whose offices are located exclusively in this state.   		
272007	Business/Accounting/Firms/Accountants/North_America/United_States/Ohio	36	 		
272013	Business/Accounting/Firms/Accountants/North_America/United_States/Oklahoma	5	 		
272006	Business/Accounting/Firms/Accountants/North_America/United_States/Oregon	10	 		
271994	Business/Accounting/Firms/Accountants/North_America/United_States/Pennsylvania	24	 		
271985	Business/Accounting/Firms/Accountants/North_America/United_States/Puerto_Rico	1	For sites for Certified Public Accounting firms whose offices are located exclusively in Puerto Rico.   		
271990	Business/Accounting/Firms/Accountants/North_America/United_States/Rhode_Island	2	 		
272015	Business/Accounting/Firms/Accountants/North_America/United_States/South_Carolina	3	For sites for Certified Public Accounting firms whose offices are located exclusively in this state.   		
271997	Business/Accounting/Firms/Accountants/North_America/United_States/South_Dakota	3	 		
272024	Business/Accounting/Firms/Accountants/North_America/United_States/Tennessee	13	 		
272032	Business/Accounting/Firms/Accountants/North_America/United_States/Texas	45	 		
272009	Business/Accounting/Firms/Accountants/North_America/United_States/Utah	1	For sites for Certified Public Accounting firms whose offices are located exclusively in this state.   		
272031	Business/Accounting/Firms/Accountants/North_America/United_States/Vermont	4	 		
271996	Business/Accounting/Firms/Accountants/North_America/United_States/Virginia	12	 		
272017	Business/Accounting/Firms/Accountants/North_America/United_States/Washington	26	For sites for Certified Public Accounting firms whose offices are located exclusively in this state.   		
271998	Business/Accounting/Firms/Accountants/North_America/United_States/Washington,_DC	1	For sites for Certified Public Accounting firms whose offices are located exclusively in Washington, DC.   		
272034	Business/Accounting/Firms/Accountants/North_America/United_States/West_Virginia	1	 		
272026	Business/Accounting/Firms/Accountants/North_America/United_States/Wisconsin	14	 		
271983	Business/Accounting/Firms/Accountants/North_America/United_States/Wyoming	1	For sites for Certified Public Accounting firms whose offices are located exclusively in this state.   		
272035	Business/Accounting/Firms/Accountants/Oceania	205	Find sites relating to accountancy firms in Oceania. 		
272038	Business/Accounting/Firms/Accountants/Oceania/Australia	119	For sites for Chartered Accountants firms whose offices are located exclusively in Australia.   		
272046	Business/Accounting/Firms/Accountants/Oceania/Australia/Australian_Capital_Territory	1	 		
272040	Business/Accounting/Firms/Accountants/Oceania/Australia/New_South_Wales	51	Accounting firms in New South Wales, Australia only please.   		
272045	Business/Accounting/Firms/Accountants/Oceania/Australia/Northern_Territory	2	Chartered Accountants or other licensed accounting professionals with offices in the Northern Territory.   		
272039	Business/Accounting/Firms/Accountants/Oceania/Australia/Queensland	20	Accounting firms located in Queensland Australia only please.   		
272041	Business/Accounting/Firms/Accountants/Oceania/Australia/South_Australia	3	Accounting firms in South Australia only please.   		
272042	Business/Accounting/Firms/Accountants/Oceania/Australia/Tasmania	1	Accounting firms in Tasmania only please.   		
272044	Business/Accounting/Firms/Accountants/Oceania/Australia/Victoria	28	This category is for accounting businesses and accounting firms located in the Australian state of Victoria.  		
272043	Business/Accounting/Firms/Accountants/Oceania/Australia/Western_Australia	7	Accounting firms located in Western Australia only please.   		
272037	Business/Accounting/Firms/Accountants/Oceania/Guam	0	 		
272036	Business/Accounting/Firms/Accountants/Oceania/New_Zealand	85	 		
271928	Business/Accounting/Firms/Accountants/South_America	0	Find sites relating to accountancy firms in South America. 		
271929	Business/Accounting/Firms/Accountants/South_America/Argentina	0	 		
271930	Business/Accounting/Firms/Accountants/South_America/Uruguay	0	 		
271865	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation	161	For individuals and firms offering bookkeeping and tax preparation services to the general public. Depending on the services and the country, this may involve certain types of license or certification.   		
271869	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/Africa	3	Bookkeeping and tax preparation services located in Africa. 		
271866	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/Asia	3	Bookkeeping and tax preparation services located in Asia. 		
271867	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/Europe	3	Bookkeeping and tax preparation services located in Europe. 		
271868	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/Europe/United_Kingdom	3	 		
271870	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America	144	Tax preparation and bookkeeping services in North America. 		
271871	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/Canada	63	Bookkeeping and tax preparation services located in Canada. 		
271872	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/Canada/British_Columbia	19	 		
271873	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/Canada/Ontario	34	 		
271874	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States	81	For individuals and firms offering bookkeeping and tax preparation services to the general public. This includes EAs.   		
271911	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Alabama	3	 		
271907	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Alaska	0	 		
271891	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Arizona	2	 		
271924	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Arkansas	0	 		
271886	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/California	23	 		
271890	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Colorado	0	 		
271918	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Connecticut	1	 		
271903	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Delaware	0	 		
271914	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Florida	5	 		
271895	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Georgia	2	 		
271909	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Hawaii	0	 		
271879	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Idaho	0	 		
271892	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Illinois	0	 		
271921	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Indiana	0	 		
271913	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Iowa	0	 		
271877	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Kansas	1	 		
271920	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Kentucky	0	 		
271878	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Louisiana	0	 		
271896	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Maine	0	 		
271919	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Maryland	1	 		
271910	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Massachusetts	2	 		
271912	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Michigan	1	 		
271901	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Minnesota	0	 		
271899	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Mississippi	0	 		
271876	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Missouri	0	 		
271916	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Montana	0	 		
271894	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Nebraska	0	 		
271905	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Nevada	1	 		
271883	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/New_Hampshire	1	 		
271893	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/New_Jersey	1	 		
271882	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/New_Mexico	0	 		
271880	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/New_York	5	 		
271884	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/North_Carolina	2	 		
271902	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/North_Dakota	0	 		
271898	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Ohio	2	 		
271904	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Oklahoma	0	 		
271897	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Oregon	1	 		
271885	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Pennsylvania	4	 		
271881	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Rhode_Island	0	 		
271906	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/South_Carolina	2	 		
271888	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/South_Dakota	0	 		
271915	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Tennessee	0	 		
271923	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Texas	5	 		
271900	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Utah	0	 		
271922	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Vermont	2	 		
271887	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Virginia	3	 		
271908	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Washington	5	 		
271889	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Washington,_DC	0	 		
271925	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/West_Virginia	0	 		
271917	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Wisconsin	0	 		
271875	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/North_America/United_States/Wyoming	0	 		
271926	Business/Accounting/Firms/Bookkeeping_and_Tax_Preparation/Oceania	8	Bookkeeping and tax preparation services located in Oceania. 		
271863	Business/Accounting/Firms/Directories	7	 		
271864	Business/Accounting/Firms/Networks	13	For the sites of for-profit networks of individual accounting firms.  Individual member firms in the network may have their sites listed separately in the appropriate <a href="/Business/Accounting/Firms/Accountants/">Accountants</a> category.   		
272047	Business/Accounting/Household_Employment	2	 		
271848	Business/Accounting/News_and_Media	12	 		
271849	Business/Accounting/News_and_Media/Academic_Publications	0	 		
272050	Business/Accounting/Organizations	78	This category is strictly for accounting organizations.   		
271855	Business/Accounting/Resources	5	For sites about information helpful to accountants, bookkeepers and related professionals. 		
271856	Business/Accounting/Tax_Negotiation_and_Representation	95	Tax negotiation services, other than law firms. Law firms can be found <b><a href="/Society/Law/Services/Lawyers_and_Law_Firms/Taxation_Law/">HERE</a></b>.    Most businesses in this category represent individuals and businesses with delinquent Federal and state tax debt. U.S. firms representing individuals and businesses before the Internal Revenue Service and state taxing agencies may be comprised of Enrolled Agents (EA), Certified Public Accountants (CPA) and/or attorneys. 		
271859	Business/Accounting/Tax_Negotiation_and_Representation/Property_Tax_Consultants	7	 		
271857	Business/Accounting/Tax_Negotiation_and_Representation/Sales_and_Use_Tax	18	Sales and Use Tax consulting firms and related resources 		
271858	Business/Accounting/Tax_Negotiation_and_Representation/VAT_Related_Services	18	VAT (Value Added Tax) is a tax on spending and is therefore known as an indirect tax. While the VAT imposed in each country varies, in general as a tax on expenditure, the burden of VAT is intended to fall just on consumers. However, it is paid on all transactions by all VAT-registered firms, so how can this be? The way it works is that the firm pays VAT on all the goods and materials it buys and it also charges VAT on all the goods it sells. At the end of each month or quarter, the firm then works out all the VAT it has paid out to its suppliers and all the VAT it has received from its customers. 		
273174	Business/Aerospace_and_Defense	1200	<p>The <b>Aerospace and Defense</b> category comprises industries and establishments primarily engaged in one or more of the following:</p> <ul> <li>Development, manufacture, and distribution of civil and military aircraft, missiles, space vehicles, military equipment, and the auxiliary equipment, parts and supplies.</li> <li>Development, manufacture, and distribution of aerospace engines, propulsion units, and auxiliary equipment or parts.</li> <li> Development and production of aerospace and military product prototypes. </li> <li> Aircraft conversion (i.e., major modifications to systems).  </li> <li> Complete aircraft or propulsion systems overhaul and rebuilding (i.e., periodic restoration of aircraft to original design specifications).</li> <li>Services that specifically support these industries (e.g., consulting, marketing, associations, etc.).<br> </li> </ul>  <p>In general, the aerospace industry is engaged in the research, development, and manufacture of flight vehicles, ranging from unpowered gliders, sailplanes and lighter-than-air craft up though space vehicles.  The term aerospace is derived from the words aeronautics and spaceflight.</p> 		
273176	Business/Aerospace_and_Defense/Aeronautical	854	Companies which manufacture components, parts or subsystems of aircraft, rockets or space vehicles should be listed in this category. 		
273178	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components	580	Manufacturers of aircraft or aircraft kits.   		
273204	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Airships_and_Balloons	14	Lighter than air craft are those aircraft for which lift is principally generated by enclosing a large volume of gas that is lighter than the surrounding air. This includes aerostats, airships, balloons (sealed and hot air), blimps, dirigibles and Zeppelins. 		
273197	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Components_and_Parts	155	This category is for manufacturers of components used in aircraft manufacture. 		
273199	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Components_and_Parts/Fasteners	12	 		
273198	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Components_and_Parts/Gaskets_and_Seals	8	 		
273200	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Components_and_Parts/General_Aviation	30	 		
273201	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Components_and_Parts/General_Aviation/Soaring	9	 		
273202	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Components_and_Parts/Tools	12	 		
273203	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Components_and_Parts/Wholesale_and_Distribution	2	This category will list companies that purchase products from Producers and Manufacturers in bulk and resell it without transformation to re-sellers. The Wholesalers and Distributors that will be listed in this category are associated with aerospace. Companies that provide services to these Wholesalers and Distributors will be listed here.   		
273213	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Contract_Manufacturing	40	 		
273210	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Fixed_Wing	40	Fixed wing aircraft are those aircraft for which lift is principally generated by means of one or more aerodynamic wings, the airflow for which is generated by an engine pushing or pulling the aircraft through the air. This includes aircraft on which the wing geometry can be altered during flight (eg. "swing wing" fighters). 		
273211	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Fixed_Wing/Light_Aircraft	15	 		
273212	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Fixed_Wing/Maintenance_and_Repairs	15	 		
273189	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Gliders	5	Sailplane or glider manufacturers .   		
273190	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Gliders/Ultralight	1	 		
273182	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Hang_Gliders	3	 		
273192	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Kits	25	Aircraft kits are prefabricated to a certain degree by the manufacturer and then completed by the owner of the aircraft.   		
273193	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Kits/Gliders	1	This category contains manufacturers of glider aircraft kits .   		
273195	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Kits/Light_Aircraft	10	This category contains manufacturers of light aircraft kits . 		
273196	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Kits/Rotary_Wing	3	This category lists manufacturers of helicopter kits, gyrocopter kits and other rotary wing kit airplanes. 		
273194	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Kits/Ultralight	7	This category contains manufacturers of ultralight aircraft kits . 		
273214	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs	166	 		
273216	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Education_and_Training	10	 		
273217	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Restoration_and_Refurbishment	33	 		
273220	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Restoration_and_Refurbishment/Design	0	 		
273219	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Restoration_and_Refurbishment/Exteriors	2	 		
273218	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Restoration_and_Refurbishment/Interiors	25	 		
273221	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Software	12	Software for controlling and tracking maintenance and repairs of aircraft. This may include defining and tracking maintenance requirements, or process control for parts and repairs.   		
273222	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Spares	58	 		
273215	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Maintenance_and_Repairs/Tools_and_Equipment	7	 		
273181	Business/Aerospace_and_Defense/Aeronautical/Aircraft_and_Components/Materials_and_Supplies	3	 		
